SMILES,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,LABEL
Nc1ccccc1c2oc(nn2)C(=O)NCc3ccnc(c3)N4CCSCC4,12.366767814716948,-0.42964138741916424,12.366767814716948,0.09667781149292654,0.6317219671185054,396.4760000000002,376.3160000000001,396.13684488,144,0,0.3086171711849459,-0.4121088332039114,0.4121088332039114,0.3086171711849459,1.2142857142857142,2.0357142857142856,2.857142857142857,1.4031249117820244,970.3175213293794,19.34672421487486,15.16793531284117,15.984431893768896,13.70350993820667,8.947295239754933,10.101995778134183,6.304004505085415,7.528749376477005,4.408502176449159,5.351000817308893,2.909473287085448,3.812569397646756,-3.07,4579279.134588646,18.30062004404905,8.301986075767203,4.08925951512518,166.08535851602966,20.36751674907234,5.817862777835028,0.0,5.890723922025908,0.0,11.797903651377414,4.794537184071822,4.9839785209472085,11.761884949391115,10.197363616602075,12.13273413692322,29.828919765543436,43.02420627752794,5.563451491696996,9.211688121125169,29.174313731261215,0.0,20.498130741555613,0.0,6.544756405912575,35.22879723333139,54.049221396105644,0.0,11.454175413722904,15.950365812018994,11.50524905251859,0.0,11.761884949391115,45.683741892219516,6.544756405912575,0.0,16.248712597794725,47.012196919436086,0.0,11.454175413722904,0.0,110.16999999999999,5.907179729351506,4.794537184071822,0.0,11.781447844051817,17.795594172293132,35.97653429485075,0.0,18.3295777085363,36.027353223237554,25.39804047240609,10.150818414215532,5.482492217578797,1.9529200318239583,19.071795961450892,10.560163363098866,7.987120784680803,2.840702583674179,11.016112409832882,1.76543068912342,2.3232619587362064,0.0,0.2631578947368421,28,3,8,0,1,1,1,2,3,8,2,9,5,0,1,1,4,2.197,109.09160000000003,0,0,0,1,0,3,0,0,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Inactive
CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n2cc(nn2)[C@@](C)(NC(=O)c3ccncc3)C(C)C,13.973176042360011,-1.733806343608035,13.973176042360011,0.05508749282808534,0.2614528036022164,535.5420000000001,506.3100000000003,535.2206526680001,204,0,0.2516403990341244,-0.4794381646029257,0.4794381646029257,0.2516403990341244,1.105263157894737,1.736842105263158,2.3157894736842106,1.8491255972741185,1259.1380415031683,28.034804948073717,21.472686423691528,21.472686423691528,17.98912541338614,12.124380482500982,12.124380482500982,9.341173289415512,9.341173289415512,6.465184965367583,6.465184965367583,3.7381813682130107,3.7381813682130107,-3.83,203927615.92471367,28.736833011164602,12.142672244898206,6.170647441391342,216.9534152309469,10.05365155780638,18.34265078850934,23.167198461740632,11.63444168209179,5.907179729351506,0.0,14.573052889090853,13.462633030494825,8.78083009534964,5.098681808301038,38.82623994057876,31.395199005701244,24.02350570338476,11.735768823996422,31.88759751264297,11.690424675716445,0.0,25.29463696405463,5.917906046161393,58.538179749071816,6.606881964512918,71.3158947709531,0.0,5.749511833283905,10.05365155780638,17.56166019069928,5.749511833283905,0.0,38.275155000277664,10.333462436455168,29.18678941034497,69.05117116730575,36.78963192022406,0.0,0.0,0.0,99.00000000000001,52.989288189876646,27.15073455884292,0.0,17.89145284397451,24.099022732397476,6.4208216229260096,23.272333649984414,19.056471336613843,20.771211599071872,20.612834028909443,4.736862953800049,61.15296529948089,0.0,29.82838879437798,11.282486556243805,-0.18629585446820252,-9.184175177059297,2.261975036316527,6.151734640940673,6.609587370834283,0.0,0.4230769230769231,38,1,8,0,0,0,1,2,3,7,1,12,12,0,0,0,3,4.910100000000004,129.25320000000002,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Inactive
CC1(C)CCc2cc(CCC(=O)c3c(O)cc4OC(C)(C)CCc4c3O)ccc2O1,12.8612090098704,-0.3583513211004208,12.8612090098704,9.171132232155266e-05,0.6843542552858133,410.5100000000002,380.27000000000015,410.2093240599999,160,0,0.17018741058474676,-0.5069067558060296,0.5069067558060296,0.17018741058474676,0.9666666666666667,1.6333333333333333,2.3666666666666667,1.502014204178995,1003.0839554796213,21.6814337969452,18.171213826269295,18.171213826269295,14.045243855508332,10.65453880612147,10.65453880612147,9.684749730833714,9.684749730833714,6.1344718733037364,6.1344718733037364,4.305147963665272,4.305147963665272,-2.69,3806293.2138380366,20.57744850663892,7.221560657060216,3.979233559110297,177.198162569108,19.68678069728151,39.76360044679999,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.13273413692322,76.99232696524815,18.050640183084614,0.0,24.481317881353334,5.783244946364939,0.0,0.0,0.0,77.42198015828593,0.0,46.519274240634424,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,0.0,27.198401358013726,19.26246486877803,0.0,74.00575681840033,24.26546827384644,0.0,0.0,0.0,75.99000000000001,0.0,15.007591973753234,0.0,40.46864334952313,24.154606570832918,30.575428193758928,11.629818560158606,0.0,25.980208536304467,19.913841467842857,9.473725907600098,11.892466862952038,0.0,12.8612090098704,21.09804311432905,2.308614355627066,0.7212691633388306,7.514406653284719,3.993311728007206,8.11067911259069,0.0,0.48,30,2,5,0,2,2,2,0,2,5,2,5,4,0,0,0,4,5.120500000000005,114.92110000000004,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
NC(=S)\N=N\c1c(O)[nH]c2ccc(Cl)cc12,9.60170634920635,-0.10113142479213888,9.60170634920635,0.09975308641975289,0.54015826013232,254.70200000000003,247.64599999999996,254.002909524,82,0,0.21757452617510487,-0.49298447013419655,0.49298447013419655,0.21757452617510487,1.5,2.25,2.9375,2.624976647211158,592.4516649943358,11.706742302257043,7.937254626731468,9.50968015367765,7.575387400469408,4.290635781293881,5.07684854476697,3.0503569902118493,3.905069216914405,1.9626693409698113,2.2794161018503227,1.3362230618523405,1.5491509148515943,-1.6599999999999993,4782.720521414467,10.844513937877473,4.070238064132969,1.9757936120970832,100.93011895442746,15.824173392950097,0.0,5.687386274683562,10.99242522116013,0.0,0.0,0.0,0.0,0.0,10.228500251258795,11.600939890232516,30.416974648431523,10.408857528206122,5.516700717616262,5.106527394840706,45.52156142476859,0.0,4.9839785209472085,15.96216772842098,0.0,0.0,23.221734519126155,0.0,5.879988336435371,5.733667477162185,5.687386274683562,5.879988336435371,23.81881333327921,15.202942800512673,0.0,0.0,0.0,28.427601456643625,5.022633313741326,10.902924932081056,0.0,86.75999999999999,0.0,5.106527394840706,0.0,16.67981149584369,15.925558245822383,0.0,0.0,18.19910120538483,0.0,27.430352215252697,17.3346073673947,0.0,10.404217179670221,2.737075144872764,17.97033667170572,6.162212756501779,-0.09975308641975289,5.103689111447048,0.0,0.0,0.0,0.0,16,4,5,0,0,0,1,1,2,3,3,7,1,0,0,0,2,2.8541999999999996,66.2749,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
CC1S\C(=N\N=C\CSc2ccc(C)cc2)\NC1=O,11.217079193993982,-0.07325610676672833,11.217079193993982,0.006499649398312934,0.5273661201956329,293.41700000000003,278.297,293.06565409999996,100,0,0.23879335394777929,-0.30271982445716805,0.30271982445716805,0.23879335394777929,1.4210526315789473,2.1578947368421053,2.789473684210526,1.7667415947373164,511.1245438444237,13.664925939000156,10.79038045871581,12.423373620571262,9.147867045540842,5.914196417477485,7.779447788385867,4.076583993127652,6.499504354495884,2.4634942850494834,4.3593326924267926,1.40060469852114,2.81744283934342,-1.2700000000000002,24735.55184392514,14.145720174486174,6.768698248401786,4.397746409100221,120.69855209308153,5.316788604006331,0.0,5.1676517695780495,5.907179729351506,0.0,0.0,4.794537184071822,0.0,5.101407525739723,16.863292475130837,29.45807057801133,25.980208536304467,16.86293766179988,5.249938029982174,4.794537184071822,40.813201977247104,0.0,5.316788604006331,10.202815051479446,23.9928959048812,5.752853606746789,29.828919765543436,0.0,0.0,5.316788604006331,0.0,0.0,23.52376989878223,28.292223715193835,4.794537184071822,6.923737199690624,12.487188691387619,39.36376680084366,0.0,0.0,0.0,53.82,0.0,4.794537184071822,0.0,11.15711775933368,5.1676517695780495,5.752853606746789,22.220819916605883,17.976485528926432,6.923737199690624,46.708809129022846,0.0,0.0,3.0984265464807486,12.427143494405504,11.111084641687025,1.2569783757967798,0.7514444171171821,8.361603496311288,1.7432804232804233,3.9167052715877153,0.0,0.3076923076923077,19,1,4,0,1,1,1,0,1,5,1,6,4,0,1,1,2,2.68042,83.02570000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Inactive
CC1SC(=NC1=O)N\N=C\CCSc2ccc(C)cc2,11.196941019719388,-0.09479018588100452,11.196941019719388,0.09278436055856587,0.39301187354022354,307.444,290.30800000000005,307.081304164,106,0,0.2609349397794775,-0.2712233476596275,0.2712233476596275,0.2609349397794775,1.45,2.2,2.85,1.636903895793328,525.7254829269435,14.372032720186704,11.497487239902357,13.13048040175781,9.647867045540842,6.411410012977441,8.276661383885825,4.3889396929511015,6.8867750114498625,2.6360557471448387,4.642403275250448,1.51593208951196,3.0399262550413706,-1.27,40664.22080405984,15.125198330014753,7.495852724237723,4.683424977731527,127.06349420747812,0.0,0.0,5.1676517695780495,0.0,5.907179729351506,0.0,10.220328581182207,0.0,10.093812258375392,11.761884949391115,29.45807057801133,32.40103015923048,16.86293766179988,5.249938029982174,4.794537184071822,40.813201977247104,0.0,5.425791397110385,10.093812258375392,30.413717527807208,5.752853606746789,29.828919765543436,0.0,0.0,5.425791397110385,0.0,0.0,23.52376989878223,28.292223715193835,4.794537184071822,6.923737199690624,18.90801031431363,39.25476400773961,0.0,0.0,0.0,53.82,0.0,4.794537184071822,0.0,11.15711775933368,5.1676517695780495,12.1736752296728,22.220819916605883,11.761884949391115,13.13833777922594,46.70880912902284,0.0,0.0,3.210003448060564,16.321174737447077,4.570499946991615,4.0774674717762185,0.880600025759207,8.495850744509516,2.6852406934996225,3.925829598622847,0.0,0.35714285714285715,20,1,4,0,1,1,1,0,1,5,1,6,5,0,0,0,2,3.070520000000002,87.64270000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,Inactive
NC(=S)\N=N\c1c(O)[nH]c2ccc(Br)cc12,9.629484126984128,-0.07986406368102772,9.629484126984128,0.061944444444444136,0.5586042820677594,299.1530000000001,292.097,297.952393944,82,0,0.21757429512418872,-0.4929844713491531,0.4929844713491531,0.21757429512418872,1.5,2.25,2.9375,2.624976647211158,592.4516649943358,11.706742302257043,7.937254626731468,10.339747746773899,7.575387400469408,4.290635781293881,5.491882341315096,3.0503569902118493,4.384308965234109,1.9626693409698113,2.537570637779624,1.3362230618523405,1.738133151356208,-1.4699999999999993,4782.720521414467,11.02854694132081,4.184827444159379,2.0464735799962877,104.49440033318713,15.824173392950097,0.0,5.687386274683562,10.99242522116013,0.0,0.0,0.0,0.0,0.0,10.228500251258795,15.929943897949348,30.416974648431523,9.85894373029721,5.516700717616262,5.106527394840706,49.850565432485425,0.0,4.9839785209472085,15.96216772842098,0.0,0.0,22.671820721217244,0.0,5.879988336435371,5.733667477162185,5.687386274683562,5.879988336435371,28.147817340996042,15.202942800512673,0.0,0.0,0.0,32.90032097247604,0.0,10.902924932081056,0.0,86.75999999999999,0.0,5.106527394840706,0.0,10.99242522116013,5.687386274683562,15.375644447913473,0.0,0.0,18.19910120538483,43.36029611320205,5.733667477162185,0.8803472222222224,7.914278693730578,2.7748837868480725,17.629968230347696,6.287905486268582,-0.061944444444444136,5.491227691693961,0.0,0.0,0.0,0.0,16,4,5,0,0,0,1,1,2,3,3,7,1,0,0,0,2,2.9633000000000003,68.9649,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
Brc1ccc(cc1)C(=O)\C=C\c2ccc3OCOc3c2,12.004991732804232,-0.03225292894935716,12.004991732804232,0.03225292894935716,0.6281139104473378,331.16500000000013,320.07700000000006,329.989156312,100,0,0.2308006594557875,-0.4535950776299402,0.4535950776299402,0.2308006594557875,1.05,1.8,2.6,1.7647584664896445,674.6213823028048,13.94938298937633,10.505968548293998,12.091965087408703,9.720346690612276,6.098789620671498,6.8917878902288505,4.317175833920841,5.23285136271253,2.9525232533821284,3.4811887664203636,1.8990906842322417,2.1634234407513584,-2.0699999999999994,64687.3415400913,12.93837124617546,5.5074002291289075,2.7505589478071792,124.50899176213284,9.473725907600098,0.0,17.28226861293275,6.792942306099827,0.0,0.0,4.794537184071822,0.0,0.0,0.0,28.07233107324484,48.03767400930054,10.03617100752941,0.0,14.268263091671919,27.78920895114817,0.0,0.0,0.0,0.0,6.792942306099827,64.14021208529155,0.0,11.49902366656781,9.473725907600098,0.0,11.49902366656781,15.929943897949348,12.576187252464766,0.0,0.0,15.921440167465814,53.01330910189756,0.0,6.076020106833881,0.0,35.53,0.0,4.794537184071822,0.0,12.576187252464766,11.3129633249809,15.785682840813315,0.0,24.284774350590983,30.33183534230805,15.929943897949348,9.473725907600098,11.49191536738972,3.343765499942049,12.004991732804232,0.0,1.5600972379692621,1.4164755713529167,12.855933284088044,3.326499315003779,0.25032199144999545,0.0,0.0625,20,0,3,0,1,1,2,0,2,3,0,4,3,0,0,0,3,4.073900000000002,80.07150000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
CC(C)C1S\C(=N\N=C(/C)\COc2ccccc2)\NC1=O,11.695614859392435,-0.08349547947176039,11.695614859392435,0.0019802012862080165,0.6717615302247263,305.403,286.251,305.119797848,112,0,0.2393413937492551,-0.48759516147948706,0.48759516147948706,0.2393413937492551,1.380952380952381,2.0952380952380953,2.7142857142857144,1.8841347651470126,555.2969743881009,15.242276208189782,12.367730727905435,13.184227308833162,10.058550648063802,6.824909425609713,7.704562236864607,5.11387369645767,6.244142075291598,2.8351047706158083,4.254418009561476,1.7313037816995167,2.6574456757529146,-1.82,64109.871917855206,15.566609709836447,7.2634222670545645,4.595987447858747,128.4188715260164,10.05365155780638,12.356393797796823,5.1676517695780495,5.907179729351506,0.0,0.0,4.794537184071822,0.0,5.101407525739723,5.101407525739723,43.80846055415719,24.974377382775238,0.0,10.961623032752875,9.53140013787187,28.548401451091372,0.0,5.316788604006331,16.12072109764084,26.021149629054047,6.606881964512918,30.33183534230805,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,11.761884949391115,28.64333649619535,4.794537184071822,5.917906046161393,20.771211599071872,40.534650393787494,0.0,0.0,0.0,63.050000000000004,0.0,4.794537184071822,0.0,17.07502380549507,11.774533734090967,11.461196836054608,11.761884949391115,0.0,51.10304694137992,15.519603655485778,4.736862953800049,5.569257159653985,1.424764591085388,11.695614859392435,11.378154677313226,0.7446286848072563,1.0689334624723543,9.543058975556269,0.0,6.24225425638575,0.0,0.4,21,1,5,0,1,1,1,0,1,5,1,6,5,0,1,1,2,2.6849,86.84070000000006,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Inactive
CCC1S\C(=N\N=C(/C)\COc2ccccc2)\NC1=S,5.593351809859746,0.3192822983060173,5.593351809859746,0.3192822983060173,0.5151987132273623,307.444,290.308,307.081304164,106,0,0.18813957582210072,-0.48759516147956516,0.48759516147956516,0.18813957582210072,1.4,2.15,2.8,1.8656615591910086,528.480370429107,14.372032720186704,11.497487239902357,13.13048040175781,9.685871848001627,6.4522306255475375,7.740131727266296,4.346146432809216,5.9774090236280175,2.6497093646665077,4.446012660049851,1.5850494414280552,2.9163097444893777,-1.4000000000000001,45301.10354948111,14.99775093710954,7.40029296875,4.314340638216071,128.25118755878088,10.05365155780638,12.356393797796823,5.1676517695780495,0.0,0.0,0.0,0.0,0.0,5.101407525739723,5.101407525739723,49.10259679751326,25.477292959539852,0.0,15.950125134491067,4.736862953800049,39.84759726652476,0.0,5.316788604006331,10.202815051479446,25.518234052289433,6.606881964512918,30.33183534230805,0.0,5.749511833283905,10.05365155780638,0.0,5.749511833283905,23.97975839243781,27.724658868582036,0.0,0.0,20.268296022307258,40.534650393787494,0.0,0.0,0.0,45.980000000000004,0.0,0.0,0.0,0.0,11.856819994495092,28.03817233029686,0.0,11.761884949391115,37.255572541998674,22.4433408551764,16.954736396846744,5.593351809859746,6.850731543460341,0.8376283494343562,12.498579847381253,0.8144628684807257,0.8289761461415502,9.65811972741772,0.9953717387395169,4.4227779690847875,0.0,0.35714285714285715,20,1,4,0,1,1,1,0,1,5,1,6,5,0,1,1,2,3.239700000000001,89.88470000000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Inactive
CC(NC(=O)c1oc(nn1)c2ccccc2N)C34CC5CC(CC(C5)C3)C4,12.739146431720838,-0.2856500377928948,12.739146431720838,0.004473497732426113,0.8055830323962224,366.4650000000002,340.2570000000001,366.205576072,142,0,0.30857541959989476,-0.41210884155986616,0.41210884155986616,0.30857541959989476,1.1481481481481481,1.7777777777777777,2.4074074074074074,1.3177524342387184,839.287278518402,18.5956473593183,15.649716881753566,15.649716881753566,13.021607051829182,10.015206759314031,10.015206759314031,8.974695063030135,8.974695063030135,7.162203826847858,7.162203826847858,6.2350363934255215,6.2350363934255215,-2.3699999999999997,2551459.534258391,16.77834650092006,6.075458460981418,2.8184603989851507,158.46860512716833,15.467607018221862,0.0,0.0,5.890723922025908,0.0,11.797903651377414,4.794537184071822,0.0,0.0,10.197363616602075,12.13273413692322,80.75010968205088,11.729227103831523,5.563451491696996,9.211688121125169,11.594566004035068,0.0,15.514152220608405,23.16870860788096,51.49050776639466,5.733667477162185,30.156192195872347,0.0,11.454175413722904,11.050456081168516,5.687386274683562,0.0,0.0,22.14638417510154,0.0,23.16870860788096,56.133928043344426,28.682619210899787,0.0,11.454175413722904,0.0,94.04,0.0,4.794537184071822,0.0,29.145458871948065,11.250837766380558,17.75371813848418,38.524929737556064,6.06636706846161,18.19910120538483,22.43788942029903,10.150818414215532,5.6178540721844294,0.0,12.739146431720838,11.125400762156715,7.408965441030841,2.557436839158763,7.396393486512603,7.921168183075235,2.1503014508272447,0.0,0.5714285714285714,27,3,6,4,0,4,1,1,2,5,2,6,4,4,0,4,6,3.653500000000003,101.67960000000004,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
CC(=CCC\C(=C\CC\C(=C\CC\C(=C\CC1=C(C)C(=O)c2ccccc2C1=O)\C)\C)\C)C,12.868472301458892,-0.022185374284311665,12.868472301458892,0.007695154514463676,0.31921573101434597,444.6590000000002,404.3390000000002,444.30283052,176,0,0.1899717824990748,-0.2889517443217303,0.2889517443217303,0.1899717824990748,0.6666666666666666,1.121212121212121,1.6363636363636365,1.8265861374908827,1020.7578874617253,24.38010440969447,21.38504620275057,21.38504620275057,15.701285058155642,12.18750582226129,12.18750582226129,9.56043987343362,9.56043987343362,6.2925202759665275,6.2925202759665275,4.0602865207531735,4.0602865207531735,-2.7399999999999993,12931074.374364963,26.511824726388262,13.08457591870935,8.27501559833819,200.42415386504925,0.0,0.0,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,70.86196682145903,86.4881745586258,22.273112043532524,0.0,9.589074368143644,11.566489892729878,0.0,0.0,0.0,86.4881745586258,0.0,93.13507886499157,0.0,0.0,0.0,0.0,0.0,0.0,11.566489892729878,0.0,0.0,107.20415191016345,82.00817588159758,0.0,0.0,0.0,34.14,0.0,9.589074368143644,0.0,11.566489892729878,28.693933666458534,38.524929737556064,22.29241812027707,19.056471336613843,12.13273413692322,58.92276642578864,0.0,0.0,0.0,25.494580600055084,0.0,7.8407033369808525,-0.02988052879877534,7.129399146075441,16.10199691869061,12.629867193663456,0.0,0.41935483870967744,33,0,2,1,0,1,1,0,1,2,0,2,11,0,0,0,2,8.917900000000001,140.82399999999987,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Inactive
